297,63,1493
298,60,1496
299,60,1501
300,68,1505
301,59,1511
302,56,1516
303,63,1519
304,57,1526
305,61,1533
306,66,1539
307,55,1540
308,64,1546
309,63,1551
310,58,1554
311,62,1557
312,64,1561
313,61,1566
314,61,1570
315,62,1576
316,60,1581
317,63,1585
318,55,1591
319,56,1594
320,65,1596
321,55,1601
322,58,1608
323,58,1613
324,58,1618
325,60,1620
326,62,1622
327,63,1626
328,64,1634
329,61,1636
330,65,1639
331,60,1642
332,60,1647
333,59,1650
334,59,1661
335,60,1665
336,59,1671
337,65,1674
338,61,1677
339,60,1682
340,60,1687
341,60,1689
342,58,1697
343,56,1700
344,59,1705
345,58,1713
346,55,1725
347,56,1727
348,59,1731
349,66,1734
350,59,1741
351,61,1745
352,58,1750
353,60,1753
354,63,1756
355,61,1762
356,59,1765
357,59,1775
358,56,1776
359,62,1781
360,64,1785
361,59,1787
362,60,1792
363,63,1797
364,65,1801
365,61,1807
366,66,1807
367,59,1815
368,57,1819
369,61,1823
370,61,1825
371,65,1829
372,60,1832
373,63,1838
374,63,1843
375,63,1847
376,59,1851
377,65,1856
378,63,1867
379,63,1871
380,60,1875
381,60,1878
382,66,1882
383,61,1882
384,57,1884
385,61,1892
386,58,1897
387,59,1899
388,61,1901
389,57,1904
390,67,1907
391,58,1915
392,63,1924
393,56,1930
394,59,1935
395,62,1936
396,56,1938
397,63,1943
398,57,1947
399,60,1948
400,60,1952
401,57,1958
402,60,1965
403,57,1974
404,61,1977
405,57,1985
406,60,1990
407,58,1999
408,62,2006
409,65,2010
410,59,2014
411,62,2017
412,59,2020
413,66,2026
414,58,2030
415,62,2033
416,61,2036
417,64,2040
418,60,2044
419,64,2049
420,67,2055
421,62,2061
422,63,2069
423,60,2072
424,62,2075
425,61,2079
426,63,2083
427,59,2088
428,60,2093
429,63,2099
430,58,2102
431,62,2110
432,57,2115
433,59,2122
434,61,2125
435,58,2129
436,61,2138
437,63,2143
438,59,2150
439,63,2151
440,59,2160
441,60,2163
442,60,2166
443,63,2173
444,57,2176
445,60,2180
446,62,2188
447,60,2192
448,60,2197
449,60,2209
450,60,2213
451,60,2215
452,61,2217
453,56,2221
454,56,2228
455,63,2230
456,58,2236
457,56,2236
458,57,2240
459,67,2243
460,58,2247
461,61,2252
462,60,2254
463,61,2257
464,61,2258
465,59,2265
466,58,2271
467,61,2273
468,57,2281
469,64,2284
470,58,2287
471,59,2294
472,65,2302
473,63,2305
474,60,2309
475,60,2310
476,54,2313
477,61,2319
478,59,2324
479,56,2327
480,57,2334
481,57,2340
482,60,2348
483,62,2351
484,59,2356
485,61,2360
486,60,2365
487,60,2370
488,61,2380
489,55,2387
490,66,2392
491,59,2400
492,58,2402
493,58,2412
494,60,2419
495,62,2422
496,64,2429
497,64,2432
498,59,2434
499,57,2442
500,59,2446
501,59,2451
502,59,2453
503,61,2462
504,59,2466
505,64,2474
506,60,2478
507,60,2484
508,61,2487
509,62,2493
510,58,2499
511,60,2503
512,62,2510
513,66,2516
514,65,2525
515,68,2529
516,61,2532
517,60,2535
518,62,2542
519,59,2545
520,64,2549
521,56,2553
522,56,2558
523,57,2562
524,62,2567
525,62,2570
526,58,2579
527,64,2588
528,62,2595
529,58,2600
530,54,2604
531,61,2612
532,60,2618
533,63,2624
534,60,2628
535,61,2633
536,66,2640
537,62,2649
538,62,2654
539,62,2662
540,60,2665
541,59,2668
542,62,2675
543,58,2677
544,64,2683
545,59,2685
546,63,2692
547,64,2702
548,60,2706
549,60,2709
550,58,2714
551,65,2719
552,62,2725
553,62,2730
554,58,2732
555,63,2737
556,58,2746
557,65,2748
558,62,2754
559,59,2761
560,58,2767
561,60,2770
562,62,2772
563,63,2776
564,54,2779
565,60,2784
566,58,2789
567,60,2796
568,59,2799
569,58,2804
570,65,2808
571,60,2813
572,61,2816
573,59,2822
574,54,2829
575,54,2832
576,58,2840
577,58,2852
578,60,2861
579,60,2866
580,59,2870
581,62,2874
582,60,2878
583,62,2883
584,62,2888
585,61,2891
586,64,2900
587,61,2902
588,57,2911
589,57,2914
590,58,2924
591,57,2927
592,63,2931
593,61,2939
594,63,2944
595,57,2950
596,65,2954
597,55,2960
598,66,2969
599,61,2974
600,51,2979
601,64,2988
602,60,2996
603,64,2999
604,59,3004
605,67,3008
606,61,3012
607,63,3015
608,59,3019
609,62,3025
610,59,3029
611,59,3033
612,60,3039
613,60,3048
614,57,3050
615,61,3057
616,59,3061
617,59,3064
618,63,3067
619,63,3073
620,55,3078
621,59,3086
622,64,3092
623,63,3097
624,55,3102
625,64,3108
626,59,3113
627,59,3116
628,59,3123
629,54,3127
630,65,3133
631,59,3136
632,59,3140
633,62,3141
634,65,3148
635,55,3155
636,60,3162
637,58,3167
638,59,3174
639,58,3184
640,58,3189
641,61,3196
642,58,3201
643,65,3203
644,68,3208
645,64,3218
646,63,3221
647,58,3224
648,59,3228
649,61,3234
650,60,3239
651,58,3246
652,60,3248
653,64,3253
654,64,3259
655,61,3265
656,63,3273
657,55,3278
658,61,3285
659,64,3292
660,59,3298
661,61,3303
662,58,3308
663,59,3312
664,61,3315
665,61,3320
666,60,3324
667,61,3331
668,62,3338
669,58,3343
670,62,3344
671,57,3350
672,64,3359
673,63,3366
674,65,3373
675,61,3378
676,63,3380
677,59,3385
678,61,3387
679,62,3389
680,62,3394
681,62,3397
682,62,3404
683,64,3406
684,55,3409
685,63,3413
686,62,3418
687,60,3421
688,63,3422
689,64,3424
690,59,3433
691,61,3436
692,61,3438
693,58,3442
694,59,3448
695,61,3454
696,57,3464
697,62,3469
698,65,3475
699,63,3478
700,62,3481
701,61,3485
702,59,3491
703,53,3495
704,62,3502
705,58,3506
706,60,3511
707,61,3515
708,63,3522
709,65,3525
710,57,3533
711,61,3535
712,60,3540
713,61,3546
714,65,3550
715,60,3552
716,60,3565
717,60,3572
718,59,3575
719,59,3579
720,64,3587
721,66,3595
722,56,3599
723,60,3601
724,58,3608
725,67,3613
726,57,3613
727,56,3619
728,63,3628
729,62,3631
730,60,3636
731,62,3645
732,58,3649
733,61,3657
734,59,3665
735,62,3672
736,60,3678
737,63,3683
738,62,3685
739,67,3689
740,65,3696
741,57,3701
742,61,3704
743,56,3709
744,63,3715
745,65,3716
746,58,3722
747,58,3725
748,63,3726
749,62,3731
750,57,3735
751,64,3745
752,57,3752
753,58,3758
754,65,3763
755,64,3768
756,62,3772
757,58,3776
758,61,3776
759,60,3780
760,63,3784
761,60,3789
762,66,3791
763,63,3795
764,57,3798
765,58,3803
766,65,3805
767,56,3808
768,63,3811
769,63,3816
770,61,3820
771,60,3825
772,57,3829
773,58,3832
774,61,3838
775,62,3841
776,62,3845
777,59,3849
778,58,3850
779,53,3857
780,58,3863
781,64,3868
782,56,3873
783,68,3878
784,62,3879
785,61,3883
786,58,3886
787,59,3888
788,60,3892
789,61,3895
790,62,3900
791,63,3907
792,54,3909
793,59,3914
794,59,3920
795,61,3924
796,58,3927
797,63,3934
798,56,3935
799,57,3943
800,61,3947
801,59,3949
802,56,3953
803,61,3958
804,67,3963
805,64,3968
806,57,3971
807,65,3975
808,63,3980
809,62,3983
810,58,3989
811,63,3993
812,62,4000
813,58,4005
814,63,4010
815,60,4014
816,59,4019
817,58,4028
818,61,4032
819,63,4038
820,60,4047
821,59,4054
822,60,4057
823,66,4064
824,61,4070
825,62,4076
826,61,4080
827,63,4084
828,58,4088
829,59,4098
830,58,4107
831,57,4118
832,57,4123
833,59,4129
834,65,4135
835,59,4139
836,66,4143
837,59,4147
838,61,4152
839,61,4157
840,59,4163
841,63,4167
842,65,4172
843,56,4178
844,58,4183
845,62,4190
846,58,4193
847,60,4197
848,57,4203
849,58,4210
850,60,4213
851,60,4218
852,56,4223
853,59,4226
854,57,4231
855,58,4237
856,63,4244
857,59,4251
858,59,4257
859,60,4264
860,65,4267
861,58,4268
862,62,4276
863,57,4280
864,65,4284
865,64,4290
866,53,4295
867,57,4301
868,56,4308
869,60,4311
870,58,4318
871,61,4324
872,60,4328
873,61,4330
874,58,4334
875,64,4339
876,62,4345
877,57,4353
878,59,4359
879,60,4363
880,59,4367
881,55,4374
882,62,4380
883,63,4384
884,59,4394
885,64,4398
886,58,4404
887,64,4409
888,55,4412
889,63,4413
890,56,4421
891,56,4432
892,58,4438
893,58,4442
894,60,4448
895,62,4450
896,66,4455
897,62,4459
898,61,4462
899,62,4469
900,60,4475
901,58,4481
902,60,4486
903,58,4491
904,64,4499
905,54,4506
906,59,4510
907,52,4518
908,57,4523
909,59,4525
910,65,4530
911,60,4534
912,59,4537
913,65,4544
914,57,4549
915,63,4554
916,62,4556
917,59,4558
918,66,4567
919,63,4570
920,56,4572
921,63,4578
922,60,4585
923,59,4594
924,63,4595
925,61,4596
926,55,4603
927,68,4608
928,63,4613
929,64,4614
930,60,4616
931,59,4625
932,61,4627
933,59,4630
934,64,4632
935,60,4634
936,59,4638
937,57,4643
938,61,4649
939,57,4656
940,62,4666
941,55,4668
942,64,4672
943,60,4680
944,64,4686
945,62,4694
946,60,4700
947,63,4705
948,61,4707
949,54,4714
950,64,4721
951,59,4726
952,65,4729
953,63,4732
954,65,4736
955,60,4739
956,57,4747
957,57,4751
958,63,4756
959,58,4758
960,59,4765
961,59,4772
962,59,4778
963,63,4783
964,62,4788
965,60,4796
966,59,4798
967,61,4806
968,60,4809
969,58,4814
970,60,4819
971,63,4825
972,59,4831
973,61,4843
974,58,4848
975,59,4851
976,55,4855
977,58,4860
978,59,4864
979,61,4870
980,58,4873
981,63,4881
982,67,4887
983,60,4889
984,58,4893
985,58,4895
986,63,4902
987,57,4904
988,58,4907
989,67,4910
990,64,4916
991,59,4919
992,56,4931
993,60,4937
994,60,4943
995,58,4950
996,60,4954
997,60,4960
998,59,4963
999,62,4969
